0	2	2
1	0	1
1	2	2
1	3	1
1	4	1
1	5	2
2	181	75
2	294	1
2	526	1
2	668	1
2	673	73
2	762	1
2	772	1
2	776	1
2	792	1
2	836	75
2	837	75
2	1117	1
2	1118	1
2	1321	1
2	1324	1
2	1462	2
2	1465	1
6	471	1
9	437	1
9	993	2
12	632	7
12	1327	234
36	101	74
63	289	1
69	116	1
76	133	1
76	514	2
78	1480	2
92	1181	72
98	458	1
113	116	1
113	319	1
113	783	3
117	1269	2
117	1356	1
119	684	1
130	46	1
130	851	1
130	1430	1
132	1480	2
196	133	1
221	673	74
224	942	1
224	967	1
239	994	1
246	526	1
246	668	1
246	1225	2
246	1324	1
260	304	1
263	327	2
264	327	2
264	503	1
279	386	1
283	1030	1
284	783	3
284	1102	2
286	1438	2
287	97	9
287	106	2
287	172	78
287	174	137
288	500	1
289	328	2
289	677	9
289	1040	1
290	328	2
290	440	4
290	677	9
290	774	39
290	943	220
290	1040	1
290	1124	12
292	440	4
292	774	39
292	943	220
292	1124	12
295	759	1
301	283	2
301	534	1
301	1336	1
301	1344	2
310	331	1
317	1450	1
353	319	1
369	171	16
369	506	2
369	931	1
374	437	75
389	119	3
391	608	1
455	683	1
473	9	1
474	8	3
474	9	1
474	349	1
474	434	27
474	503	2
474	688	2
474	759	1
474	772	1
474	806	1
474	990	2
474	1103	1
474	1116	1
474	1167	34
474	1444	4
475	8	3
475	995	2
482	1002	1
483	700	1
483	944	10
483	1423	5
484	1259	2
486	9	2
487	9	2
513	684	1
513	725	1
513	937	1
513	1154	1
513	1271	1
544	684	1
544	1154	1
559	1148	75
602	349	1
602	1444	4
607	1181	72
664	514	2
664	758	9
688	839	5
689	178	5
689	291	1
690	1332	5
691	935	1
691	1460	5
692	1460	5
696	278	2
696	499	1
696	522	1
696	964	2
697	499	1
697	964	2
698	282	1
698	461	4
698	934	2
700	468	1
719	1133	2
723	1169	1
725	772	1
725	837	75
726	948	11
728	210	1
728	503	1
728	680	1
729	210	1
731	761	1
735	841	1
736	1121	1
737	1121	1
739	1450	1
740	1452	1
741	1452	1
744	601	1
745	601	1
749	110	1
750	608	1
754	597	2
754	1046	1
756	1118	1
759	151	1
759	1420	14
766	111	1
770	959	1
781	185	4
782	171	16
782	470	1
782	825	2
782	1085	1
783	517	2
785	994	1
786	352	240
786	461	1
786	821	1
786	989	28
786	1322	4
787	1322	4
788	390	1
790	390	1
887	975	1
928	990	2
929	671	13
929	795	13
934	1173	14
935	611	14
936	1036	1
972	360	75
972	884	1
974	505	4
987	669	19
987	758	9
987	1267	22
1017	937	1
1031	795	13
1037	786	3
1042	175	9
1042	340	9
1045	709	1
1055	1133	2
1151	21	2
1154	386	1
1189	547	1
1189	599	2
1189	1196	1
1251	1036	1
1253	355	14
1253	931	1
1260	386	1
1333	934	6
1335	1326	5
1348	1420	14
1374	304	1
1376	814	152
1385	814	152
1394	461	4
1394	934	2
1394	989	28
1400	277	75
1403	1320	2
1406	136	2
1407	1337	2
1407	1370	1
1410	1096	2
1419	50	1
1441	17	74
1441	117	10
1441	1103	1
1448	235	1
1449	1213	1
1450	879	1
1459	1001	75
1462	281	1
1473	172	88
1473	174	137
1473	688	2
1473	1271	1
1483	806	1
1483	1323	229
1483	1427	14
1493	672	74
1499	830	12
1506	1331	3
1507	534	1
1507	1102	2
1507	1294	1
1532	940	1
1554	849	2
1644	1433	2
1648	672	74
1783	1030	1
1805	663	2
1805	854	1
1847	362	75
1910	959	1
2047	1329	75
2060	516	76
2060	837	75
2156	1118	1
2231	471	1
2231	503	1
2231	838	1
2288	123	2
2296	279	2
2296	867	1
2321	304	10
2325	435	75
2330	775	2
2330	1209	1
2331	1120	2
2389	97	2
2389	116	2
2389	173	16
2389	283	2
2389	319	1
2389	1327	153
2389	1427	14
2402	632	7
2407	1356	1
2411	17	74
2431	1028	1
2467	1165	2
2482	1290	3
2498	1331	3
2626	1473	1
2628	1323	238
2637	179	146
2637	361	1
2701	352	240
2702	670	142
2714	364	75
2717	1269	2
2722	100	2
2724	669	19
2724	1167	34
2725	161	2
2725	1174	225
2726	1174	225
2727	1326	5
2732	1420	14
2749	20	75
2867	998	1
2887	1329	75
2898	1323	2
2951	111	1
2951	510	1
2993	282	1
2993	509	2
2993	884	1
3142	462	2
3150	598	1
3157	312	2
3157	537	1
3158	992	2
3159	798	2
3160	829	218
3160	832	8
3240	433	1
3442	284	75
3443	975	1
3607	462	2
3855	133	1
4030	1180	84
4031	1426	69
4032	1426	69
4033	1183	144
4033	1331	1
4034	104	66
4034	1422	1
4041	1116	1
4250	1321	1
4583	780	10
4583	969	2
4589	814	114
4589	849	7
4650	1327	81
4651	28	1
4734	363	1
4735	1054	1
4736	1054	1
4769	351	1
4770	770	1
4907	355	16
5041	988	23
5157	526	1
5157	672	74
5254	116	1
5268	116	1
5268	319	1
